timestamp,hour,minute,day_of_week,is_weekend,north_count,south_count,east_count,west_count,total_vehicles,ns_total,ew_total,ns_ratio,ew_ratio,hour_sin,hour_cos,total_rolling_mean,total_rolling_std,density_label,optimal_ns_green,optimal_ew_green,traffic_pattern
2024-01-24 02:50:00,2,50,2,0,10,12,14,5,41,22,19,0.5238095238095238,0.4523809523809524,0.4999999999999999,0.8660254037844387,52.16666666666666,19.69179186022024,Low,38.57142857142857,35.35714285714286,0
2024-01-24 02:52:00,2,52,2,0,22,14,19,11,66,36,30,0.5373134328358209,0.4477611940298507,0.4999999999999999,0.8660254037844387,55.5,20.12709616411608,Medium,39.17910447761194,35.14925373134328,0
2024-01-24 02:54:00,2,54,2,0,0,6,0,1,7,6,1,0.75,0.125,0.4999999999999999,0.8660254037844387,49.0,28.40422503782779,Low,48.75,20.625,0
2024-01-24 02:58:00,2,58,2,0,5,7,12,5,29,12,17,0.4,0.5666666666666667,0.4999999999999999,0.8660254037844387,35.166666666666664,28.74311511764516,Low,33.0,40.5,2
2024-01-24 03:00:00,3,0,2,0,14,7,1,7,29,21,8,0.7,0.2666666666666666,0.7071067811865476,0.7071067811865476,28.666666666666668,23.821558863059074,Low,46.5,27.0,0
2024-01-24 03:02:00,3,2,2,0,3,0,0,4,7,3,4,0.375,0.5,0.7071067811865476,0.7071067811865476,23.0,24.339268682512014,Low,31.875,37.5,2
2024-01-24 03:04:00,3,4,2,0,15,17,9,6,47,32,15,0.6666666666666666,0.3125,0.7071067811865476,0.7071067811865476,19.83333333333333,18.049007359579928,Low,45.0,29.0625,0
2024-01-24 03:06:00,3,6,2,0,33,31,32,31,127,64,63,0.5,0.4921875,0.7071067811865476,0.7071067811865476,39.833333333333336,45.93219640585687,High,37.5,37.1484375,1
2024-01-24 03:08:00,3,8,2,0,14,17,19,15,65,31,34,0.4696969696969697,0.5151515151515151,0.7071067811865476,0.7071067811865476,50.66666666666666,42.16949924609294,Medium,36.13636363636364,38.18181818181818,2
2024-01-24 03:10:00,3,10,2,0,8,9,0,2,19,17,2,0.85,0.1,0.7071067811865476,0.7071067811865476,49.0,43.377413477518026,Low,53.25,19.5,0
2024-01-24 03:12:00,3,12,2,0,22,25,9,16,72,47,25,0.6438356164383562,0.3424657534246575,0.7071067811865476,0.7071067811865476,56.16666666666666,42.96238665002497,Medium,43.97260273972603,30.410958904109588,0
2024-01-24 03:14:00,3,14,2,0,2,1,9,7,19,3,16,0.15,0.8,0.7071067811865476,0.7071067811865476,58.16666666666666,40.41987959737445,Low,21.75,51.0,2
2024-01-24 03:16:00,3,16,2,0,23,20,26,27,96,43,53,0.4432989690721649,0.5463917525773195,0.7071067811865476,0.7071067811865476,66.33333333333333,42.60359922197025,Medium,34.94845360824742,39.58762886597938,2
2024-01-24 03:18:00,3,18,2,0,6,16,8,19,49,22,27,0.44,0.54,0.7071067811865476,0.7071067811865476,53.333333333333336,30.598474907521744,Low,34.8,39.3,2
2024-01-24 03:20:00,3,20,2,0,32,35,27,25,119,67,52,0.5583333333333333,0.4333333333333333,0.7071067811865476,0.7071067811865476,62.333333333333336,40.91780378595919,Medium,40.125,34.5,0
2024-01-24 03:22:00,3,22,2,0,17,19,19,11,66,36,30,0.5373134328358209,0.4477611940298507,0.7071067811865476,0.7071067811865476,70.16666666666667,35.03950151851867,Medium,39.17910447761194,35.14925373134328,0
2024-01-24 03:24:00,3,24,2,0,12,6,6,9,33,18,15,0.5294117647058824,0.4411764705882353,0.7071067811865476,0.7071067811865476,63.66666666666666,38.11386449399036,Low,38.82352941176471,34.85294117647059,0
2024-01-24 03:26:00,3,26,2,0,5,14,10,12,41,19,22,0.4523809523809524,0.5238095238095238,0.7071067811865476,0.7071067811865476,67.33333333333333,33.767834793872495,Low,35.35714285714286,38.57142857142857,2
2024-01-24 03:28:00,3,28,2,0,2,17,16,14,49,19,30,0.38,0.6,0.7071067811865476,0.7071067811865476,59.5,31.13679495387385,Low,32.1,42.0,2
2024-01-24 03:30:00,3,30,2,0,12,10,2,0,24,22,2,0.88,0.08,0.7071067811865476,0.7071067811865476,55.333333333333336,34.33171517221711,Low,54.6,18.6,0
2024-01-24 03:32:00,3,32,2,0,4,11,11,2,28,15,13,0.5172413793103449,0.4482758620689655,0.7071067811865476,0.7071067811865476,40.16666666666666,15.535979745938532,Low,38.27586206896552,35.172413793103445,0
2024-01-24 03:34:00,3,34,2,0,10,20,11,21,62,30,32,0.4761904761904761,0.5079365079365079,0.7071067811865476,0.7071067811865476,39.5,14.23727502015552,Medium,36.42857142857143,37.85714285714285,2
2024-01-24 03:36:00,3,36,2,0,13,11,14,11,49,24,25,0.48,0.5,0.7071067811865476,0.7071067811865476,42.16666666666666,14.274686219536186,Low,36.6,37.5,2
2024-01-24 03:38:00,3,38,2,0,33,20,29,31,113,53,60,0.4649122807017544,0.5263157894736842,0.7071067811865476,0.7071067811865476,54.16666666666666,32.15846182058837,Medium,35.921052631578945,38.68421052631579,2
2024-01-24 03:40:00,3,40,2,0,6,8,6,14,34,14,20,0.4,0.5714285714285714,0.7071067811865476,0.7071067811865476,51.66666666666666,33.206425081092895,Low,33.0,40.71428571428571,2
2024-01-24 03:42:00,3,42,2,0,8,8,6,13,35,16,19,0.4444444444444444,0.5277777777777778,0.7071067811865476,0.7071067811865476,53.5,31.64016434849181,Low,35.0,38.75,2
2024-01-24 03:44:00,3,44,2,0,15,7,14,13,49,22,27,0.44,0.54,0.7071067811865476,0.7071067811865476,57.0,29.332575747785583,Low,34.8,39.3,2
2024-01-24 03:46:00,3,46,2,0,0,9,0,4,13,9,4,0.6428571428571429,0.2857142857142857,0.7071067811865476,0.7071067811865476,48.833333333333336,34.09643187587566,Low,43.92857142857143,27.85714285714285,0
2024-01-24 03:48:00,3,48,2,0,12,17,19,22,70,29,41,0.4084507042253521,0.5774647887323944,0.7071067811865476,0.7071067811865476,52.333333333333336,35.17764441610945,Medium,33.38028169014085,40.985915492957744,2
2024-01-24 03:50:00,3,50,2,0,8,0,4,7,19,8,11,0.4,0.55,0.7071067811865476,0.7071067811865476,36.66666666666666,20.713924463177072,Low,33.0,39.75,2
2024-01-24 03:52:00,3,52,2,0,4,15,15,9,43,19,24,0.4318181818181818,0.5454545454545454,0.7071067811865476,0.7071067811865476,38.16666666666666,20.80785108237293,Low,34.43181818181819,39.54545454545455,2
2024-01-24 03:54:00,3,54,2,0,15,25,25,27,92,40,52,0.4301075268817204,0.5591397849462365,0.7071067811865476,0.7071067811865476,47.66666666666666,30.03775402166792,Medium,34.35483870967742,40.16129032258064,2
2024-01-24 03:56:00,3,56,2,0,5,7,10,12,34,12,22,0.3428571428571428,0.6285714285714286,0.7071067811865476,0.7071067811865476,45.16666666666666,30.52485326199329,Low,30.42857142857143,43.285714285714285,2
2024-01-24 03:58:00,3,58,2,0,14,18,20,24,76,32,44,0.4155844155844156,0.5714285714285714,0.7071067811865476,0.7071067811865476,55.66666666666666,27.97618034446881,Medium,33.701298701298704,40.71428571428571,2
2024-01-24 04:00:00,4,0,2,0,24,12,24,18,78,36,42,0.4556962025316455,0.5316455696202531,0.8660254037844386,0.5000000000000001,57.0,28.968948893592582,Medium,35.50632911392405,38.92405063291139,2
2024-01-24 04:04:00,4,4,2,0,22,26,22,26,96,48,48,0.4948453608247423,0.4948453608247423,0.8660254037844386,0.5000000000000001,62.66666666666666,37.77124126456869,Medium,37.2680412371134,37.2680412371134,1
2024-01-24 04:06:00,4,6,2,0,26,32,24,33,115,58,57,0.5,0.4913793103448275,0.8660254037844386,0.5000000000000001,66.5,42.24570984135072,Medium,37.5,37.11206896551724,1
2024-01-24 04:08:00,4,8,2,0,0,2,3,9,14,2,12,0.1333333333333333,0.8,0.8660254037844386,0.5000000000000001,63.16666666666666,45.9496100817652,Low,21.0,51.0,2
2024-01-24 04:10:00,4,10,2,0,11,15,18,12,56,26,30,0.4561403508771929,0.5263157894736842,0.8660254037844386,0.5000000000000001,59.833333333333336,45.55619240746807,Low,35.526315789473685,38.68421052631579,2
2024-01-24 04:12:00,4,12,2,0,5,0,2,10,17,5,12,0.2777777777777778,0.6666666666666666,0.8660254037844386,0.5000000000000001,49.66666666666666,47.45805165265669,Low,27.5,45.0,2
2024-01-24 04:14:00,4,14,2,0,17,26,23,19,85,43,42,0.5,0.4883720930232558,0.8660254037844386,0.5000000000000001,63.833333333333336,42.04481735798432,Medium,37.5,36.97674418604651,1
2024-01-24 04:16:00,4,16,2,0,10,18,12,11,51,28,23,0.5384615384615384,0.4423076923076923,0.8660254037844386,0.5000000000000001,56.333333333333336,39.06746301804411,Low,39.230769230769226,34.90384615384615,0
2024-01-24 04:18:00,4,18,2,0,16,8,7,9,40,24,16,0.5853658536585366,0.3902439024390244,0.8660254037844386,0.5000000000000001,43.833333333333336,26.52860091799451,Low,41.34146341463415,32.5609756097561,0
2024-01-24 04:20:00,4,20,2,0,1,3,5,6,15,4,11,0.25,0.6875,0.8660254037844386,0.5000000000000001,44.0,26.30589287592331,Low,26.25,45.9375,2
2024-01-24 04:22:00,4,22,2,0,21,21,24,23,89,42,47,0.4666666666666667,0.5222222222222223,0.8660254037844386,0.5000000000000001,49.5,32.12320033868923,Medium,36.0,38.5,2
2024-01-24 04:24:00,4,24,2,0,18,15,21,17,71,33,38,0.4583333333333333,0.5277777777777778,0.8660254037844386,0.5000000000000001,58.5,28.563963310429838,Medium,35.625,38.75,2
2024-01-24 04:26:00,4,26,2,0,19,17,18,5,59,36,23,0.6,0.3833333333333333,0.8660254037844386,0.5000000000000001,54.16666666666666,25.553212452962537,Low,42.0,32.25,0
2024-01-24 04:28:00,4,28,2,0,12,8,10,10,40,20,20,0.4878048780487805,0.4878048780487805,0.8660254037844386,0.5000000000000001,52.333333333333336,26.21195655929248,Low,36.95121951219512,36.95121951219512,1
2024-01-24 04:30:00,4,30,2,0,25,25,28,35,113,50,63,0.4385964912280701,0.5526315789473685,0.8660254037844386,0.5000000000000001,64.5,34.85828452462332,Medium,34.73684210526316,39.86842105263158,2
2024-01-24 04:32:00,4,32,2,0,13,17,22,10,62,30,32,0.4761904761904761,0.5079365079365079,0.8660254037844386,0.5000000000000001,72.33333333333333,25.547341675138643,Medium,36.42857142857143,37.85714285714285,2
2024-01-24 04:34:00,4,34,2,0,7,23,7,17,54,30,24,0.5454545454545454,0.4363636363636363,0.8660254037844386,0.5000000000000001,66.5,24.969981978359485,Low,39.54545454545455,34.63636363636364,0
2024-01-24 04:36:00,4,36,2,0,16,24,9,24,73,40,33,0.5405405405405406,0.4459459459459459,0.8660254037844386,0.5000000000000001,66.83333333333333,25.055272232930637,Medium,39.32432432432432,35.067567567567565,0
2024-01-24 04:38:00,4,38,2,0,21,25,25,15,86,46,40,0.5287356321839081,0.4597701149425287,0.8660254037844386,0.5000000000000001,71.33333333333333,25.781130050218387,Medium,38.793103448275865,35.689655172413794,1
2024-01-24 04:40:00,4,40,2,0,9,13,11,18,51,22,29,0.4230769230769231,0.5576923076923077,0.8660254037844386,0.5000000000000001,73.16666666666667,23.38731850097991,Low,34.03846153846153,40.09615384615385,2
2024-01-24 04:42:00,4,42,2,0,3,0,0,7,10,3,7,0.2727272727272727,0.6363636363636364,0.8660254037844386,0.5000000000000001,56.0,25.9615099714862,Low,27.272727272727277,43.63636363636364,2
2024-01-24 04:44:00,4,44,2,0,23,22,19,23,87,45,42,0.5113636363636364,0.4772727272727273,0.8660254037844386,0.5000000000000001,60.16666666666666,28.95110821136649,Medium,38.01136363636364,36.47727272727273,1
2024-01-24 04:46:00,4,46,2,0,23,23,12,21,79,46,33,0.575,0.4125,0.8660254037844386,0.5000000000000001,64.33333333333333,29.6760284853998,Medium,40.875,33.5625,0
2024-01-24 04:48:00,4,48,2,0,13,11,2,13,39,24,15,0.6,0.375,0.8660254037844386,0.5000000000000001,58.66666666666666,30.910623847898144,Low,42.0,31.875,0
2024-01-24 04:50:00,4,50,2,0,9,22,9,13,53,31,22,0.5740740740740741,0.4074074074074074,0.8660254037844386,0.5000000000000001,53.16666666666666,27.85976788607972,Low,40.83333333333333,33.33333333333333,0
2024-01-24 04:52:00,4,52,2,0,15,9,4,11,39,24,15,0.6,0.375,0.8660254037844386,0.5000000000000001,51.16666666666666,28.470452519519863,Low,42.0,31.875,0
2024-01-24 04:54:00,4,54,2,0,13,16,15,12,56,29,27,0.5087719298245614,0.4736842105263157,0.8660254037844386,0.5000000000000001,58.833333333333336,20.1436507780057,Low,37.89473684210526,36.315789473684205,1
2024-01-24 04:56:00,4,56,2,0,14,13,0,0,27,27,0,0.9642857142857144,0.0,0.8660254037844386,0.5000000000000001,48.833333333333336,18.159478700288467,Low,58.392857142857146,15.0,0
2024-01-24 04:58:00,4,58,2,0,8,21,16,16,61,29,32,0.4677419354838709,0.5161290322580645,0.8660254037844386,0.5000000000000001,45.833333333333336,12.906070922872876,Medium,36.04838709677419,38.2258064516129,2
2024-01-24 05:00:00,5,0,2,0,9,4,18,12,43,13,30,0.2954545454545454,0.6818181818181818,0.9659258262890684,0.2588190451025207,46.5,12.581732790023771,Low,28.295454545454547,45.68181818181818,2
2024-01-24 05:02:00,5,2,2,0,25,29,17,19,90,54,36,0.5934065934065934,0.3956043956043956,0.9659258262890684,0.2588190451025207,52.66666666666666,21.96967607103568,Medium,41.7032967032967,32.8021978021978,0
2024-01-24 05:04:00,5,4,2,0,9,15,7,19,50,24,26,0.4705882352941176,0.5098039215686274,0.9659258262890684,0.2588190451025207,54.5,21.04043725780372,Low,36.17647058823529,37.94117647058823,2
2024-01-24 05:06:00,5,6,2,0,17,29,15,22,83,46,37,0.5476190476190477,0.4404761904761904,0.9659258262890684,0.2588190451025207,59.0,24.09149227423622,Medium,39.642857142857146,34.82142857142857,0
2024-01-24 05:08:00,5,8,2,0,0,3,8,9,20,3,17,0.1428571428571428,0.8095238095238095,0.9659258262890684,0.2588190451025207,57.833333333333336,26.04163333330396,Low,21.428571428571427,51.42857142857143,2
2024-01-24 05:10:00,5,10,2,0,27,23,30,34,114,50,64,0.4347826086956521,0.5565217391304348,0.9659258262890684,0.2588190451025207,66.66666666666667,34.83484845189175,Medium,34.565217391304344,40.04347826086956,2
2024-01-24 05:12:00,5,12,2,0,23,12,25,12,72,35,37,0.4794520547945205,0.5068493150684932,0.9659258262890684,0.2588190451025207,71.5,32.84965753245546,Medium,36.57534246575342,37.8082191780822,1
2024-01-24 05:14:00,5,14,2,0,13,10,21,9,53,23,30,0.4259259259259259,0.5555555555555556,0.9659258262890684,0.2588190451025207,65.33333333333333,32.14757637313057,Low,34.16666666666667,40.0,2
2024-01-24 05:16:00,5,16,2,0,29,23,29,32,113,52,61,0.4561403508771929,0.5350877192982456,0.9659258262890684,0.2588190451025207,75.83333333333333,36.17411597629282,Medium,35.526315789473685,39.078947368421055,2
2024-01-24 05:18:00,5,18,2,0,13,17,12,12,54,30,24,0.5454545454545454,0.4363636363636363,0.9659258262890684,0.2588190451025207,71.0,36.95402549113705,Low,39.54545454545455,34.63636363636364,0
2024-01-24 05:20:00,5,20,2,0,24,25,22,30,101,49,52,0.4803921568627451,0.5098039215686274,0.9659258262890684,0.2588190451025207,84.5,28.40246468177776,Medium,36.61764705882353,37.94117647058823,1
2024-01-24 05:22:00,5,22,2,0,17,1,1,6,25,18,7,0.6923076923076923,0.2692307692307692,0.9659258262890684,0.2588190451025207,69.66666666666667,32.812599206193205,Low,46.15384615384615,27.115384615384613,0
2024-01-24 05:24:00,5,24,2,0,14,24,13,14,65,38,27,0.5757575757575758,0.4090909090909091,0.9659258262890684,0.2588190451025207,68.5,32.837478587729635,Medium,40.90909090909091,33.40909090909091,0
2024-01-24 05:26:00,5,26,2,0,18,10,18,21,67,28,39,0.4117647058823529,0.5735294117647058,0.9659258262890684,0.2588190451025207,70.83333333333333,32.00260406070534,Medium,33.529411764705884,40.80882352941177,2
2024-01-24 05:28:00,5,28,2,0,29,19,18,18,84,48,36,0.5647058823529412,0.4235294117647059,0.9659258262890684,0.2588190451025207,66.0,25.984610830251,Medium,40.41176470588235,34.05882352941177,0
2024-01-24 05:30:00,5,30,2,0,19,10,10,13,52,29,23,0.5471698113207547,0.4339622641509434,0.9659258262890684,0.2588190451025207,65.66666666666667,26.18141834710762,Low,39.62264150943396,34.52830188679245,0
2024-01-24 05:32:00,5,32,2,0,18,20,18,17,73,38,35,0.5135135135135135,0.4729729729729729,0.9659258262890684,0.2588190451025207,61.0,20.503658210172837,Medium,38.108108108108105,36.28378378378378,1
2024-01-24 05:34:00,5,34,2,0,22,21,20,18,81,43,38,0.524390243902439,0.4634146341463415,0.9659258262890684,0.2588190451025207,70.33333333333333,11.69045194448326,Medium,38.59756097560975,35.85365853658537,1
2024-01-24 05:36:00,5,36,2,0,0,0,2,1,3,0,3,0.0,0.75,0.9659258262890684,0.2588190451025207,60.0,30.159575593824027,Low,15.0,48.75,2
2024-01-24 05:38:00,5,38,2,0,2,0,4,2,8,2,6,0.2222222222222222,0.6666666666666666,0.9659258262890684,0.2588190451025207,50.16666666666666,36.39459666854729,Low,25.0,45.0,2
2024-01-24 05:40:00,5,40,2,0,9,4,17,8,38,13,25,0.3333333333333333,0.6410256410256411,0.9659258262890684,0.2588190451025207,42.5,32.47614509142906,Low,30.0,43.846153846153854,2
2024-01-24 05:42:00,5,42,2,0,7,5,0,0,12,12,0,0.9230769230769232,0.0,0.9659258262890684,0.2588190451025207,35.833333333333336,34.19600366513908,Low,56.53846153846154,15.0,0
2024-01-24 05:44:00,5,44,2,0,4,0,0,8,12,4,8,0.3076923076923077,0.6153846153846154,0.9659258262890684,0.2588190451025207,25.666666666666668,29.709706606868167,Low,28.846153846153847,42.69230769230769,2
2024-01-24 05:46:00,5,46,2,0,14,21,15,9,59,35,24,0.5833333333333334,0.4,0.9659258262890684,0.2588190451025207,22.0,21.82658928920211,Low,41.25,33.0,0
2024-01-24 05:48:00,5,48,2,0,17,18,10,4,49,35,14,0.7,0.28,0.9659258262890684,0.2588190451025207,29.666666666666668,21.89672730492376,Low,46.5,27.6,0
2024-01-24 05:50:00,5,50,2,0,35,25,29,30,119,60,59,0.5,0.4916666666666666,0.9659258262890684,0.2588190451025207,48.16666666666666,39.63542186815008,Medium,37.5,37.125,1
2024-01-24 05:52:00,5,52,2,0,32,17,17,21,87,49,38,0.5568181818181818,0.4318181818181818,0.9659258262890684,0.2588190451025207,56.333333333333336,42.093546615440296,Medium,40.05681818181818,34.43181818181819,0
2024-01-24 05:54:00,5,54,2,0,18,21,20,28,87,39,48,0.4431818181818182,0.5454545454545454,0.9659258262890684,0.2588190451025207,68.83333333333333,37.13982588362889,Medium,34.94318181818181,39.54545454545455,2
2024-01-24 05:56:00,5,56,2,0,12,26,15,24,77,38,39,0.4871794871794871,0.5,0.9659258262890684,0.2588190451025207,79.66666666666667,24.614358952982936,Medium,36.92307692307692,37.5,1
2024-01-24 05:58:00,5,58,2,0,3,0,10,5,18,3,15,0.1578947368421052,0.7894736842105263,0.9659258262890684,0.2588190451025207,72.83333333333333,34.99952380627882,Low,22.105263157894736,50.526315789473685,2
2024-01-24 06:00:00,6,0,2,0,30,27,32,37,126,57,69,0.4488188976377952,0.5433070866141733,1.0,6.123233995736766e-17,85.66666666666667,38.45863578789948,High,35.196850393700785,39.44881889763779,2
2024-01-24 06:02:00,6,2,2,0,51,41,46,51,189,92,97,0.4842105263157895,0.5105263157894737,1.0,6.123233995736766e-17,97.33333333333331,56.824877181269166,High,36.78947368421053,37.97368421052632,3
2024-01-24 06:04:00,6,4,2,0,38,36,39,37,150,74,76,0.4900662251655629,0.5033112582781457,1.0,6.123233995736766e-17,107.83333333333331,60.25086444746121,High,37.05298013245033,37.64900662251655,3
2024-01-24 06:06:00,6,6,2,0,33,32,34,46,145,65,80,0.4452054794520548,0.547945205479452,1.0,6.123233995736766e-17,117.5,60.8892437134811,High,35.034246575342465,39.65753424657534,2
2024-01-24 06:08:00,6,8,2,0,35,40,29,28,132,75,57,0.5639097744360902,0.4285714285714285,1.0,6.123233995736766e-17,126.66666666666669,57.62522595761671,High,40.37593984962406,34.285714285714285,0
2024-01-24 06:10:00,6,10,2,0,29,31,28,31,119,60,59,0.5,0.4916666666666666,1.0,6.123233995736766e-17,143.5,25.113741258517173,Medium,37.5,37.125,1
2024-01-24 06:12:00,6,12,2,0,49,50,42,36,177,99,78,0.5561797752808989,0.4382022471910112,1.0,6.123233995736766e-17,152.0,26.593232221747023,High,40.02808988764045,34.71910112359551,3
2024-01-24 06:14:00,6,14,2,0,11,12,9,12,44,23,21,0.5111111111111111,0.4666666666666667,1.0,6.123233995736766e-17,127.83333333333331,45.44630531370383,Low,38.0,36.0,1
2024-01-24 06:16:00,6,16,2,0,41,34,38,42,155,75,80,0.4807692307692308,0.5128205128205128,1.0,6.123233995736766e-17,128.66666666666666,45.97680574666303,High,36.63461538461539,38.07692307692307,3
2024-01-24 06:18:00,6,18,2,0,23,36,33,30,122,59,63,0.4796747967479675,0.5121951219512195,1.0,6.123233995736766e-17,124.83333333333331,45.2964310588194,High,36.58536585365854,38.04878048780488,1
2024-01-24 06:20:00,6,20,2,0,59,58,59,44,220,117,103,0.5294117647058824,0.4660633484162896,1.0,6.123233995736766e-17,139.5,59.95581706556704,High,38.82352941176471,35.97285067873303,3
2024-01-24 06:22:00,6,22,2,0,29,38,40,28,135,67,68,0.4926470588235294,0.5,1.0,6.123233995736766e-17,142.16666666666666,59.21289274023361,High,37.169117647058826,37.5,3
2024-01-24 06:24:00,6,24,2,0,40,36,33,36,145,76,69,0.5205479452054794,0.4726027397260274,1.0,6.123233995736766e-17,136.83333333333334,56.8415927527229,High,38.42465753424658,36.26712328767123,3
2024-01-24 06:26:00,6,26,2,0,43,41,37,42,163,84,79,0.5121951219512195,0.4817073170731707,1.0,6.123233995736766e-17,156.66666666666666,34.238380023979474,High,38.04878048780488,36.67682926829268,3
2024-01-24 06:28:00,6,28,2,0,40,27,30,28,125,67,58,0.5317460317460317,0.4603174603174603,1.0,6.123233995736766e-17,151.66666666666666,36.63695766117088,High,38.92857142857143,35.71428571428571,1
2024-01-24 06:30:00,6,30,2,0,36,33,28,26,123,69,54,0.5564516129032258,0.4354838709677419,1.0,6.123233995736766e-17,151.83333333333334,36.47693335063171,High,40.04032258064516,34.596774193548384,0
2024-01-24 06:32:00,6,32,2,0,16,30,28,23,97,46,51,0.4693877551020408,0.5204081632653061,1.0,6.123233995736766e-17,131.33333333333334,22.321887614321337,Medium,36.12244897959184,38.41836734693878,1
2024-01-24 06:34:00,6,34,2,0,34,49,39,37,159,83,76,0.51875,0.475,1.0,6.123233995736766e-17,135.33333333333334,25.08917429224006,High,38.34375,36.375,3
2024-01-24 06:36:00,6,36,2,0,36,46,42,40,164,82,82,0.4969696969696969,0.4969696969696969,1.0,6.123233995736766e-17,138.5,27.624264696091704,High,37.36363636363636,37.36363636363636,3
2024-01-24 06:38:00,6,38,2,0,25,31,27,18,101,56,45,0.5490196078431373,0.4411764705882353,1.0,6.123233995736766e-17,128.16666666666666,28.216425476420408,Medium,39.70588235294117,34.85294117647059,0
2024-01-24 06:40:00,6,40,2,0,44,34,38,33,149,78,71,0.52,0.4733333333333333,1.0,6.123233995736766e-17,132.16666666666666,29.35586256042213,High,38.400000000000006,36.3,3
2024-01-24 06:42:00,6,42,2,0,14,22,23,24,83,36,47,0.4285714285714285,0.5595238095238095,1.0,6.123233995736766e-17,125.5,35.708542395338895,Medium,34.285714285714285,40.17857142857143,2
2024-01-24 06:44:00,6,44,2,0,41,47,37,47,172,88,84,0.5086705202312138,0.4855491329479768,1.0,6.123233995736766e-17,138.0,36.845623892122354,High,37.89017341040462,36.84971098265896,3
2024-01-24 06:46:00,6,46,2,0,41,34,43,40,158,75,83,0.4716981132075472,0.5220125786163522,1.0,6.123233995736766e-17,137.83333333333334,36.73372655566549,High,36.22641509433962,38.490566037735846,3
2024-01-24 06:48:00,6,48,2,0,46,36,44,41,167,82,85,0.4880952380952381,0.5059523809523809,1.0,6.123233995736766e-17,138.33333333333334,37.17884703250499,High,36.96428571428572,37.76785714285714,3
2024-01-24 06:50:00,6,50,2,0,27,37,26,30,120,64,56,0.5289256198347108,0.4628099173553719,1.0,6.123233995736766e-17,141.5,34.0396827247221,Medium,38.80165289256198,35.82644628099173,1
2024-01-24 06:52:00,6,52,2,0,24,21,27,19,91,45,46,0.4891304347826087,0.5,1.0,6.123233995736766e-17,131.83333333333334,39.31115193766769,Medium,37.01086956521739,37.5,1
2024-01-24 06:54:00,6,54,2,0,31,40,33,36,140,71,69,0.5035460992907801,0.4893617021276595,1.0,6.123233995736766e-17,141.33333333333334,31.20042734749655,High,37.659574468085104,37.02127659574468,3
2024-01-24 06:56:00,6,56,2,0,39,27,24,28,118,66,52,0.5546218487394958,0.4369747899159664,1.0,6.123233995736766e-17,132.33333333333334,28.232369129536316,Medium,39.95798319327732,34.66386554621849,0
2024-01-24 06:58:00,6,58,2,0,31,30,31,40,132,61,71,0.4586466165413533,0.5338345864661654,1.0,6.123233995736766e-17,128.0,25.35350074446763,High,35.639097744360896,39.02255639097744,2
2024-01-24 07:00:00,7,0,2,0,72,58,70,67,267,130,137,0.4850746268656716,0.5111940298507462,0.9659258262890684,-0.2588190451025206,144.66666666666666,62.20503730942067,High,36.82835820895522,38.003731343283576,3
2024-01-24 07:02:00,7,2,2,0,85,87,85,87,344,172,172,0.4985507246376812,0.4985507246376812,0.9659258262890684,-0.2588190451025206,182.0,100.10993956645773,High,37.434782608695656,37.434782608695656,3
2024-01-24 07:04:00,7,4,2,0,77,92,82,92,343,169,174,0.4912790697674418,0.5058139534883721,0.9659258262890684,-0.2588190451025206,224.0,106.92614273413164,High,37.10755813953489,37.76162790697674,3
2024-01-24 07:06:00,7,6,2,0,107,114,100,104,425,221,204,0.5187793427230047,0.4788732394366197,0.9659258262890684,-0.2588190451025206,271.5,124.07538031374304,High,38.345070422535215,36.54929577464789,3
2024-01-24 07:08:00,7,8,2,0,63,65,70,68,266,128,138,0.4794007490636704,0.5168539325842697,0.9659258262890684,-0.2588190451025206,296.1666666666667,99.79061412110202,High,36.57303370786517,38.25842696629213,3
2024-01-24 07:10:00,7,10,2,0,71,73,70,73,287,144,143,0.5,0.4965277777777778,0.9659258262890684,-0.2588190451025206,322.0,61.51422599691932,High,37.5,37.34375,3
2024-01-24 07:12:00,7,12,2,0,77,75,76,81,309,152,157,0.4903225806451612,0.5064516129032258,0.9659258262890684,-0.2588190451025206,329.0,56.16048432839656,High,37.064516129032256,37.79032258064517,3
2024-01-24 07:14:00,7,14,2,0,79,77,70,70,296,156,140,0.5252525252525253,0.4713804713804714,0.9659258262890684,-0.2588190451025206,321.0,57.00877125495745,High,38.63636363636364,36.21212121212122,3
2024-01-24 07:16:00,7,16,2,0,63,65,61,70,259,128,131,0.4923076923076923,0.5038461538461538,0.9659258262890684,-0.2588190451025206,307.0,60.71902502511087,High,37.15384615384615,37.67307692307692,3
2024-01-24 07:18:00,7,18,2,0,75,87,80,75,317,162,155,0.5094339622641509,0.4874213836477987,0.9659258262890684,-0.2588190451025206,289.0,23.091123835794782,High,37.9245283018868,36.93396226415094,3
2024-01-24 07:20:00,7,20,2,0,79,91,91,82,343,170,173,0.4941860465116279,0.502906976744186,0.9659258262890684,-0.2588190451025206,301.8333333333333,28.512570327255627,High,37.23837209302326,37.63081395348837,3
2024-01-24 07:22:00,7,22,2,0,72,73,81,74,300,145,155,0.4817275747508305,0.5149501661129569,0.9659258262890684,-0.2588190451025206,304.0,27.640549922171143,High,36.67774086378738,38.17275747508306,3
2024-01-24 07:24:00,7,24,2,0,71,62,78,77,288,133,155,0.4602076124567474,0.5363321799307958,0.9659258262890684,-0.2588190451025206,300.5,28.20460955234143,High,35.70934256055364,39.134948096885815,3
