timestamp,hour,minute,day_of_week,is_weekend,north_count,south_count,east_count,west_count,total_vehicles,ns_total,ew_total
2024-01-13 22:28:00,22,28,5,1,19,24,27,18,88,43,45
2024-01-13 22:30:00,22,30,5,1,16,31,20,18,85,47,38
2024-01-13 22:32:00,22,32,5,1,4,1,0,0,5,5,0
2024-01-13 22:34:00,22,34,5,1,21,20,10,8,59,41,18
2024-01-13 22:36:00,22,36,5,1,15,16,6,5,42,31,11
2024-01-13 22:38:00,22,38,5,1,22,29,28,20,99,51,48
2024-01-13 22:40:00,22,40,5,1,7,0,7,8,22,7,15
2024-01-13 22:42:00,22,42,5,1,18,11,20,17,66,29,37
2024-01-13 22:44:00,22,44,5,1,16,24,14,29,83,40,43
2024-01-13 22:46:00,22,46,5,1,7,6,0,14,27,13,14
2024-01-13 22:48:00,22,48,5,1,21,25,17,17,80,46,34
2024-01-13 22:50:00,22,50,5,1,24,33,27,21,105,57,48
2024-01-13 22:52:00,22,52,5,1,28,26,16,24,94,54,40
2024-01-13 22:54:00,22,54,5,1,39,35,36,43,153,74,79
2024-01-13 22:56:00,22,56,5,1,27,19,14,25,85,46,39
2024-01-13 22:58:00,22,58,5,1,24,34,22,29,109,58,51
2024-01-13 23:00:00,23,0,5,1,24,27,28,32,111,51,60
2024-01-13 23:02:00,23,2,5,1,20,26,20,29,95,46,49
2024-01-13 23:04:00,23,4,5,1,35,29,26,19,109,64,45
2024-01-13 23:06:00,23,6,5,1,20,24,18,22,84,44,40
2024-01-13 23:08:00,23,8,5,1,21,23,22,33,99,44,55
2024-01-13 23:10:00,23,10,5,1,20,23,21,22,86,43,43
2024-01-13 23:12:00,23,12,5,1,33,38,27,25,123,71,52
2024-01-13 23:14:00,23,14,5,1,32,33,38,36,139,65,74
2024-01-13 23:16:00,23,16,5,1,11,24,10,25,70,35,35
2024-01-13 23:18:00,23,18,5,1,21,26,20,30,97,47,50
2024-01-13 23:20:00,23,20,5,1,10,16,18,21,65,26,39
2024-01-13 23:22:00,23,22,5,1,11,12,16,15,54,23,31
2024-01-13 23:24:00,23,24,5,1,7,9,12,19,47,16,31
2024-01-13 23:26:00,23,26,5,1,23,22,24,33,102,45,57
2024-01-13 23:28:00,23,28,5,1,21,32,25,20,98,53,45
2024-01-13 23:30:00,23,30,5,1,25,20,18,18,81,45,36
2024-01-13 23:32:00,23,32,5,1,24,18,29,25,96,42,54
2024-01-13 23:34:00,23,34,5,1,33,33,28,17,111,66,45
2024-01-13 23:36:00,23,36,5,1,24,17,28,23,92,41,51
2024-01-13 23:38:00,23,38,5,1,27,18,19,15,79,45,34
2024-01-13 23:40:00,23,40,5,1,18,16,5,10,49,34,15
2024-01-13 23:42:00,23,42,5,1,6,9,6,10,31,15,16
2024-01-13 23:44:00,23,44,5,1,21,14,20,19,74,35,39
2024-01-13 23:46:00,23,46,5,1,29,36,36,40,141,65,76
2024-01-13 23:48:00,23,48,5,1,34,29,29,36,128,63,65
2024-01-13 23:50:00,23,50,5,1,18,27,23,27,95,45,50
2024-01-13 23:52:00,23,52,5,1,35,32,33,33,133,67,66
2024-01-13 23:54:00,23,54,5,1,38,28,38,29,133,66,67
2024-01-13 23:56:00,23,56,5,1,39,30,28,35,132,69,63
2024-01-13 23:58:00,23,58,5,1,26,27,26,30,109,53,56
2024-01-14 00:00:00,0,0,6,1,23,30,27,22,102,53,49
2024-01-14 00:02:00,0,2,6,1,7,15,9,13,44,22,22
2024-01-14 00:04:00,0,4,6,1,24,20,25,19,88,44,44
2024-01-14 00:06:00,0,6,6,1,16,14,12,22,64,30,34
2024-01-14 00:08:00,0,8,6,1,11,19,27,13,70,30,40
2024-01-14 00:10:00,0,10,6,1,18,30,31,30,109,48,61
2024-01-14 00:12:00,0,12,6,1,22,14,29,15,80,36,44
2024-01-14 00:14:00,0,14,6,1,42,46,39,42,169,88,81
2024-01-14 00:16:00,0,16,6,1,7,14,19,7,47,21,26
2024-01-14 00:18:00,0,18,6,1,4,15,6,7,32,19,13
2024-01-14 00:20:00,0,20,6,1,7,2,4,15,28,9,19
2024-01-14 00:22:00,0,22,6,1,8,16,3,8,35,24,11
2024-01-14 00:24:00,0,24,6,1,33,33,40,36,142,66,76
2024-01-14 00:26:00,0,26,6,1,10,10,5,6,31,20,11
2024-01-14 00:28:00,0,28,6,1,14,15,28,19,76,29,47
2024-01-14 00:30:00,0,30,6,1,32,29,29,25,115,61,54
2024-01-14 00:32:00,0,32,6,1,17,10,5,16,48,27,21
2024-01-14 00:34:00,0,34,6,1,24,32,31,24,111,56,55
2024-01-14 00:36:00,0,36,6,1,35,32,36,35,138,67,71
2024-01-14 00:38:00,0,38,6,1,12,5,15,2,34,17,17
2024-01-14 00:40:00,0,40,6,1,36,42,44,32,154,78,76
2024-01-14 00:42:00,0,42,6,1,15,18,14,12,59,33,26
2024-01-14 00:44:00,0,44,6,1,39,43,36,28,146,82,64
2024-01-14 00:46:00,0,46,6,1,11,20,20,25,76,31,45
2024-01-14 00:48:00,0,48,6,1,17,14,3,14,48,31,17
2024-01-14 00:50:00,0,50,6,1,26,19,13,14,72,45,27
2024-01-14 00:52:00,0,52,6,1,21,21,22,30,94,42,52
2024-01-14 00:54:00,0,54,6,1,10,16,19,14,59,26,33
2024-01-14 00:56:00,0,56,6,1,12,0,4,13,29,12,17
2024-01-14 00:58:00,0,58,6,1,18,13,14,16,61,31,30
2024-01-14 01:00:00,1,0,6,1,4,4,2,2,12,8,4
2024-01-14 01:02:00,1,2,6,1,33,38,37,35,143,71,72
2024-01-14 01:04:00,1,4,6,1,44,35,45,47,171,79,92
2024-01-14 01:06:00,1,6,6,1,17,25,18,16,76,42,34
2024-01-14 01:08:00,1,8,6,1,17,18,17,29,81,35,46
2024-01-14 01:10:00,1,10,6,1,10,14,19,15,58,24,34
2024-01-14 01:12:00,1,12,6,1,26,17,25,25,93,43,50
2024-01-14 01:14:00,1,14,6,1,34,39,33,32,138,73,65
2024-01-14 01:16:00,1,16,6,1,12,21,22,12,67,33,34
2024-01-14 01:18:00,1,18,6,1,28,20,25,23,96,48,48
2024-01-14 01:20:00,1,20,6,1,8,6,5,4,23,14,9
2024-01-14 01:22:00,1,22,6,1,29,17,14,18,78,46,32
2024-01-14 01:24:00,1,24,6,1,13,19,18,16,66,32,34
2024-01-14 01:26:00,1,26,6,1,2,9,5,7,23,11,12
2024-01-14 01:28:00,1,28,6,1,12,8,9,8,37,20,17
2024-01-14 01:30:00,1,30,6,1,10,7,19,7,43,17,26
2024-01-14 01:32:00,1,32,6,1,14,16,14,19,63,30,33
2024-01-14 01:34:00,1,34,6,1,18,12,12,27,69,30,39
2024-01-14 01:36:00,1,36,6,1,16,17,12,13,58,33,25
2024-01-14 01:38:00,1,38,6,1,21,14,29,17,81,35,46
2024-01-14 01:40:00,1,40,6,1,16,21,9,17,63,37,26
2024-01-14 01:42:00,1,42,6,1,16,24,30,21,91,40,51
2024-01-14 01:44:00,1,44,6,1,17,25,11,14,67,42,25
2024-01-14 01:46:00,1,46,6,1,27,23,28,31,109,50,59
2024-01-14 01:48:00,1,48,6,1,42,33,41,43,159,75,84
2024-01-14 01:50:00,1,50,6,1,22,19,28,30,99,41,58
2024-01-14 01:52:00,1,52,6,1,18,12,23,20,73,30,43
2024-01-14 01:54:00,1,54,6,1,16,24,15,26,81,40,41
2024-01-14 01:56:00,1,56,6,1,37,31,35,27,130,68,62
2024-01-14 01:58:00,1,58,6,1,11,13,24,11,59,24,35
2024-01-14 02:00:00,2,0,6,1,25,29,27,24,105,54,51
2024-01-14 02:02:00,2,2,6,1,12,6,4,7,29,18,11
2024-01-14 02:04:00,2,4,6,1,13,17,15,25,70,30,40
2024-01-14 02:06:00,2,6,6,1,25,25,21,26,97,50,47
2024-01-14 02:08:00,2,8,6,1,26,24,30,30,110,50,60
2024-01-14 02:10:00,2,10,6,1,33,21,31,25,110,54,56
2024-01-14 02:12:00,2,12,6,1,28,34,22,23,107,62,45
2024-01-14 02:14:00,2,14,6,1,16,21,25,24,86,37,49
2024-01-14 02:16:00,2,16,6,1,20,29,18,24,91,49,42
2024-01-14 02:18:00,2,18,6,1,21,9,18,15,63,30,33
2024-01-14 02:20:00,2,20,6,1,16,17,19,23,75,33,42
2024-01-14 02:22:00,2,22,6,1,11,13,16,10,50,24,26
2024-01-14 02:24:00,2,24,6,1,24,18,15,19,76,42,34
2024-01-14 02:26:00,2,26,6,1,11,22,18,16,67,33,34
2024-01-14 02:28:00,2,28,6,1,16,29,23,26,94,45,49
2024-01-14 02:30:00,2,30,6,1,9,14,19,5,47,23,24
2024-01-14 02:32:00,2,32,6,1,23,33,26,25,107,56,51
2024-01-14 02:34:00,2,34,6,1,22,22,22,31,97,44,53
2024-01-14 02:36:00,2,36,6,1,28,15,22,17,82,43,39
2024-01-14 02:38:00,2,38,6,1,10,11,18,7,46,21,25
2024-01-14 02:40:00,2,40,6,1,6,13,4,16,39,19,20
2024-01-14 02:42:00,2,42,6,1,14,5,13,20,52,19,33
2024-01-14 02:44:00,2,44,6,1,31,25,27,19,102,56,46
2024-01-14 02:46:00,2,46,6,1,28,22,13,25,88,50,38
2024-01-14 02:48:00,2,48,6,1,11,14,16,12,53,25,28
2024-01-14 02:50:00,2,50,6,1,22,20,16,21,79,42,37
2024-01-14 02:52:00,2,52,6,1,24,15,17,12,68,39,29
2024-01-14 02:54:00,2,54,6,1,17,21,20,17,75,38,37
2024-01-14 02:56:00,2,56,6,1,10,4,10,2,26,14,12
2024-01-14 02:58:00,2,58,6,1,31,31,36,41,139,62,77
2024-01-14 03:00:00,3,0,6,1,5,8,14,16,43,13,30
2024-01-14 03:02:00,3,2,6,1,37,31,25,31,124,68,56
2024-01-14 03:04:00,3,4,6,1,15,15,12,6,48,30,18
2024-01-14 03:06:00,3,6,6,1,23,35,20,22,100,58,42
2024-01-14 03:08:00,3,8,6,1,7,13,11,9,40,20,20
2024-01-14 03:10:00,3,10,6,1,32,37,29,23,121,69,52
2024-01-14 03:12:00,3,12,6,1,18,18,26,15,77,36,41
2024-01-14 03:14:00,3,14,6,1,28,33,30,24,115,61,54
2024-01-14 03:16:00,3,16,6,1,30,36,23,36,125,66,59
2024-01-14 03:18:00,3,18,6,1,30,32,42,34,138,62,76
2024-01-14 03:20:00,3,20,6,1,9,6,7,1,23,15,8
2024-01-14 03:22:00,3,22,6,1,24,19,21,17,81,43,38
2024-01-14 03:24:00,3,24,6,1,28,36,29,27,120,64,56
2024-01-14 03:26:00,3,26,6,1,12,11,19,12,54,23,31
2024-01-14 03:28:00,3,28,6,1,31,20,32,20,103,51,52
2024-01-14 03:30:00,3,30,6,1,14,16,23,14,67,30,37
2024-01-14 03:32:00,3,32,6,1,16,7,16,14,53,23,30
2024-01-14 03:34:00,3,34,6,1,22,22,33,23,100,44,56
2024-01-14 03:36:00,3,36,6,1,27,13,19,27,86,40,46
2024-01-14 03:38:00,3,38,6,1,33,28,25,20,106,61,45
2024-01-14 03:40:00,3,40,6,1,24,24,24,9,81,48,33
2024-01-14 03:42:00,3,42,6,1,1,9,3,6,19,10,9
2024-01-14 03:44:00,3,44,6,1,12,11,0,1,24,23,1
2024-01-14 03:46:00,3,46,6,1,15,14,18,12,59,29,30
2024-01-14 03:48:00,3,48,6,1,16,16,12,20,64,32,32
2024-01-14 03:50:00,3,50,6,1,24,25,22,22,93,49,44
2024-01-14 03:52:00,3,52,6,1,28,23,33,29,113,51,62
2024-01-14 03:54:00,3,54,6,1,19,29,28,30,106,48,58
2024-01-14 03:56:00,3,56,6,1,31,24,31,27,113,55,58
2024-01-14 03:58:00,3,58,6,1,20,24,17,18,79,44,35
2024-01-14 04:00:00,4,0,6,1,10,0,0,3,13,10,3
2024-01-14 04:02:00,4,2,6,1,3,8,10,2,23,11,12
2024-01-14 04:04:00,4,4,6,1,17,16,9,14,56,33,23
2024-01-14 04:06:00,4,6,6,1,8,18,11,10,47,26,21
2024-01-14 04:08:00,4,8,6,1,24,20,21,13,78,44,34
2024-01-14 04:10:00,4,10,6,1,25,23,28,26,102,48,54
2024-01-14 04:12:00,4,12,6,1,21,18,26,29,94,39,55
2024-01-14 04:14:00,4,14,6,1,27,24,20,22,93,51,42
2024-01-14 04:16:00,4,16,6,1,20,26,25,13,84,46,38
2024-01-14 04:18:00,4,18,6,1,22,19,18,26,85,41,44
2024-01-14 04:20:00,4,20,6,1,13,21,10,17,61,34,27
2024-01-14 04:22:00,4,22,6,1,20,21,21,10,72,41,31
2024-01-14 04:24:00,4,24,6,1,34,24,22,33,113,58,55
2024-01-14 04:26:00,4,26,6,1,21,16,19,18,74,37,37
2024-01-14 04:28:00,4,28,6,1,4,11,7,11,33,15,18
2024-01-14 04:30:00,4,30,6,1,11,23,21,22,77,34,43
2024-01-14 04:32:00,4,32,6,1,30,24,34,25,113,54,59
2024-01-14 04:34:00,4,34,6,1,12,24,16,17,69,36,33
2024-01-14 04:36:00,4,36,6,1,20,14,27,20,81,34,47
2024-01-14 04:38:00,4,38,6,1,25,21,19,34,99,46,53
2024-01-14 04:40:00,4,40,6,1,22,22,29,24,97,44,53
2024-01-14 04:42:00,4,42,6,1,24,18,18,17,77,42,35
2024-01-14 04:44:00,4,44,6,1,22,27,22,18,89,49,40
2024-01-14 04:46:00,4,46,6,1,22,30,27,33,112,52,60
2024-01-14 04:48:00,4,48,6,1,17,12,15,20,64,29,35
2024-01-14 04:50:00,4,50,6,1,31,27,40,35,133,58,75
2024-01-14 04:52:00,4,52,6,1,27,25,23,20,95,52,43
2024-01-14 04:54:00,4,54,6,1,35,29,26,37,127,64,63
2024-01-14 04:56:00,4,56,6,1,21,25,24,21,91,46,45
2024-01-14 04:58:00,4,58,6,1,24,22,30,26,102,46,56
2024-01-14 05:00:00,5,0,6,1,47,35,37,40,159,82,77
2024-01-14 05:02:00,5,2,6,1,22,12,26,14,74,34,40
2024-01-14 05:04:00,5,4,6,1,37,28,39,35,139,65,74
2024-01-14 05:06:00,5,6,6,1,38,36,34,43,151,74,77
2024-01-14 05:08:00,5,8,6,1,36,29,23,38,126,65,61
2024-01-14 05:10:00,5,10,6,1,31,27,29,35,122,58,64
2024-01-14 05:12:00,5,12,6,1,2,4,8,1,15,6,9
2024-01-14 05:14:00,5,14,6,1,12,28,13,22,75,40,35
2024-01-14 05:16:00,5,16,6,1,22,31,22,27,102,53,49
2024-01-14 05:18:00,5,18,6,1,22,27,18,25,92,49,43
2024-01-14 05:20:00,5,20,6,1,9,4,0,0,13,13,0
2024-01-14 05:22:00,5,22,6,1,26,34,26,21,107,60,47
2024-01-14 05:24:00,5,24,6,1,14,26,20,19,79,40,39
2024-01-14 05:26:00,5,26,6,1,40,25,39,40,144,65,79
2024-01-14 05:28:00,5,28,6,1,16,17,24,13,70,33,37
2024-01-14 05:30:00,5,30,6,1,16,28,14,17,75,44,31
2024-01-14 05:32:00,5,32,6,1,22,20,9,23,74,42,32
2024-01-14 05:34:00,5,34,6,1,7,8,6,15,36,15,21
2024-01-14 05:36:00,5,36,6,1,24,19,23,27,93,43,50
2024-01-14 05:38:00,5,38,6,1,30,17,14,16,77,47,30
2024-01-14 05:40:00,5,40,6,1,14,17,28,16,75,31,44
2024-01-14 05:42:00,5,42,6,1,33,25,39,31,128,58,70
2024-01-14 05:44:00,5,44,6,1,26,25,28,22,101,51,50
2024-01-14 05:46:00,5,46,6,1,25,24,21,27,97,49,48
2024-01-14 05:48:00,5,48,6,1,28,25,24,24,101,53,48
2024-01-14 05:50:00,5,50,6,1,22,21,17,19,79,43,36
2024-01-14 05:52:00,5,52,6,1,0,12,12,0,24,12,12
2024-01-14 05:54:00,5,54,6,1,17,18,22,30,87,35,52
2024-01-14 05:56:00,5,56,6,1,31,18,21,25,95,49,46
2024-01-14 05:58:00,5,58,6,1,15,17,15,3,50,32,18
2024-01-14 06:00:00,6,0,6,1,15,15,16,27,73,30,43
2024-01-14 06:02:00,6,2,6,1,12,9,18,9,48,21,27
2024-01-14 06:04:00,6,4,6,1,33,21,33,36,123,54,69
2024-01-14 06:06:00,6,6,6,1,7,2,0,7,16,9,7
2024-01-14 06:08:00,6,8,6,1,13,23,14,14,64,36,28
2024-01-14 06:10:00,6,10,6,1,18,16,29,22,85,34,51
2024-01-14 06:12:00,6,12,6,1,30,42,43,34,149,72,77
2024-01-14 06:14:00,6,14,6,1,44,32,39,30,145,76,69
2024-01-14 06:16:00,6,16,6,1,3,6,10,11,30,9,21
2024-01-14 06:18:00,6,18,6,1,16,25,18,31,90,41,49
2024-01-14 06:20:00,6,20,6,1,7,12,8,15,42,19,23
2024-01-14 06:22:00,6,22,6,1,18,15,11,24,68,33,35
2024-01-14 06:24:00,6,24,6,1,22,22,25,9,78,44,34
2024-01-14 06:26:00,6,26,6,1,12,11,5,19,47,23,24
2024-01-14 06:28:00,6,28,6,1,19,15,26,28,88,34,54
2024-01-14 06:30:00,6,30,6,1,17,13,21,15,66,30,36
2024-01-14 06:32:00,6,32,6,1,11,24,23,18,76,35,41
2024-01-14 06:34:00,6,34,6,1,25,25,13,25,88,50,38
2024-01-14 06:36:00,6,36,6,1,22,20,33,20,95,42,53
2024-01-14 06:38:00,6,38,6,1,4,5,19,13,41,9,32
2024-01-14 06:40:00,6,40,6,1,36,41,37,39,153,77,76
2024-01-14 06:42:00,6,42,6,1,16,9,20,8,53,25,28
2024-01-14 06:44:00,6,44,6,1,4,8,1,8,21,12,9
2024-01-14 06:46:00,6,46,6,1,22,18,25,29,94,40,54
2024-01-14 06:48:00,6,48,6,1,15,11,13,16,55,26,29
2024-01-14 06:50:00,6,50,6,1,13,28,23,24,88,41,47
2024-01-14 06:52:00,6,52,6,1,0,0,0,2,2,0,2
2024-01-14 06:54:00,6,54,6,1,16,3,4,14,37,19,18
2024-01-14 06:56:00,6,56,6,1,9,18,22,13,62,27,35
2024-01-14 06:58:00,6,58,6,1,22,15,17,28,82,37,45
2024-01-14 07:00:00,7,0,6,1,7,7,20,17,51,14,37
2024-01-14 07:02:00,7,2,6,1,8,0,4,0,12,8,4
2024-01-14 07:04:00,7,4,6,1,3,10,14,5,32,13,19
2024-01-14 07:06:00,7,6,6,1,32,38,28,31,129,70,59
2024-01-14 07:08:00,7,8,6,1,23,27,25,21,96,50,46
2024-01-14 07:10:00,7,10,6,1,22,20,29,24,95,42,53
2024-01-14 07:12:00,7,12,6,1,18,20,13,17,68,38,30
2024-01-14 07:14:00,7,14,6,1,25,14,18,23,80,39,41
2024-01-14 07:16:00,7,16,6,1,26,30,35,34,125,56,69
2024-01-14 07:18:00,7,18,6,1,23,34,39,35,131,57,74
2024-01-14 07:20:00,7,20,6,1,12,19,15,9,55,31,24
2024-01-14 07:22:00,7,22,6,1,37,29,33,27,126,66,60
2024-01-14 07:24:00,7,24,6,1,39,35,34,38,146,74,72
2024-01-14 07:26:00,7,26,6,1,7,0,11,0,18,7,11
2024-01-14 07:28:00,7,28,6,1,35,32,20,20,107,67,40
2024-01-14 07:30:00,7,30,6,1,22,24,13,21,80,46,34
2024-01-14 07:32:00,7,32,6,1,2,16,2,4,24,18,6
2024-01-14 07:34:00,7,34,6,1,0,0,7,3,10,0,10
2024-01-14 07:36:00,7,36,6,1,24,34,37,30,125,58,67
2024-01-14 07:38:00,7,38,6,1,22,14,14,23,73,36,37
2024-01-14 07:40:00,7,40,6,1,11,20,7,9,47,31,16
2024-01-14 07:42:00,7,42,6,1,15,11,9,11,46,26,20
2024-01-14 07:44:00,7,44,6,1,24,16,20,21,81,40,41
2024-01-14 07:46:00,7,46,6,1,21,22,24,26,93,43,50
2024-01-14 07:48:00,7,48,6,1,28,27,19,24,98,55,43
2024-01-14 07:50:00,7,50,6,1,28,32,29,34,123,60,63
2024-01-14 07:52:00,7,52,6,1,24,38,33,36,131,62,69
2024-01-14 07:54:00,7,54,6,1,26,16,27,18,87,42,45
2024-01-14 07:56:00,7,56,6,1,11,9,14,8,42,20,22
2024-01-14 07:58:00,7,58,6,1,10,15,26,18,69,25,44
2024-01-14 08:00:00,8,0,6,1,17,11,12,20,60,28,32
2024-01-14 08:02:00,8,2,6,1,9,15,12,22,58,24,34
2024-01-14 08:04:00,8,4,6,1,2,0,2,11,15,2,13
2024-01-14 08:06:00,8,6,6,1,25,24,23,20,92,49,43
2024-01-14 08:08:00,8,8,6,1,24,17,25,33,99,41,58
2024-01-14 08:10:00,8,10,6,1,14,11,9,24,58,25,33
2024-01-14 08:12:00,8,12,6,1,21,18,26,18,83,39,44
2024-01-14 08:14:00,8,14,6,1,23,23,22,24,92,46,46
2024-01-14 08:16:00,8,16,6,1,16,17,22,17,72,33,39
2024-01-14 08:18:00,8,18,6,1,31,26,30,34,121,57,64
2024-01-14 08:20:00,8,20,6,1,10,11,16,16,53,21,32
2024-01-14 08:22:00,8,22,6,1,8,6,8,9,31,14,17
2024-01-14 08:24:00,8,24,6,1,24,17,12,14,67,41,26
2024-01-14 08:26:00,8,26,6,1,16,19,13,21,69,35,34
2024-01-14 08:28:00,8,28,6,1,16,22,25,25,88,38,50
2024-01-14 08:30:00,8,30,6,1,9,17,13,7,46,26,20
2024-01-14 08:32:00,8,32,6,1,26,19,30,33,108,45,63
2024-01-14 08:34:00,8,34,6,1,15,14,15,8,52,29,23
2024-01-14 08:36:00,8,36,6,1,21,27,16,18,82,48,34
2024-01-14 08:38:00,8,38,6,1,14,16,9,22,61,30,31
2024-01-14 08:40:00,8,40,6,1,25,29,17,31,102,54,48
2024-01-14 08:42:00,8,42,6,1,20,31,24,31,106,51,55
2024-01-14 08:44:00,8,44,6,1,16,29,29,30,104,45,59
2024-01-14 08:46:00,8,46,6,1,28,29,35,38,130,57,73
2024-01-14 08:48:00,8,48,6,1,23,15,31,20,89,38,51
2024-01-14 08:50:00,8,50,6,1,28,27,22,16,93,55,38
2024-01-14 08:52:00,8,52,6,1,15,8,17,16,56,23,33
2024-01-14 08:54:00,8,54,6,1,25,29,23,30,107,54,53
2024-01-14 08:56:00,8,56,6,1,10,12,0,0,22,22,0
2024-01-14 08:58:00,8,58,6,1,25,25,18,28,96,50,46
2024-01-14 09:00:00,9,0,6,1,29,32,35,28,124,61,63
2024-01-14 09:02:00,9,2,6,1,38,23,28,31,120,61,59
2024-01-14 09:04:00,9,4,6,1,22,13,20,14,69,35,34
2024-01-14 09:06:00,9,6,6,1,41,43,27,37,148,84,64
2024-01-14 09:08:00,9,8,6,1,21,17,27,32,97,38,59
2024-01-14 09:10:00,9,10,6,1,25,30,22,24,101,55,46
2024-01-14 09:12:00,9,12,6,1,30,28,17,21,96,58,38
2024-01-14 09:14:00,9,14,6,1,2,8,7,11,28,10,18
2024-01-14 09:16:00,9,16,6,1,11,12,4,10,37,23,14
2024-01-14 09:18:00,9,18,6,1,13,18,11,21,63,31,32
2024-01-14 09:20:00,9,20,6,1,23,18,16,12,69,41,28
2024-01-14 09:22:00,9,22,6,1,23,16,12,14,65,39,26
2024-01-14 09:24:00,9,24,6,1,15,17,16,13,61,32,29
2024-01-14 09:26:00,9,26,6,1,9,11,24,13,57,20,37
2024-01-14 09:28:00,9,28,6,1,25,27,24,39,115,52,63
2024-01-14 09:30:00,9,30,6,1,33,21,28,33,115,54,61
2024-01-14 09:32:00,9,32,6,1,11,3,2,10,26,14,12
2024-01-14 09:34:00,9,34,6,1,31,31,38,36,136,62,74
2024-01-14 09:36:00,9,36,6,1,23,14,17,16,70,37,33
2024-01-14 09:38:00,9,38,6,1,39,34,31,30,134,73,61
2024-01-14 09:40:00,9,40,6,1,0,12,11,14,37,12,25
2024-01-14 09:42:00,9,42,6,1,28,13,21,21,83,41,42
2024-01-14 09:44:00,9,44,6,1,25,23,14,25,87,48,39
2024-01-14 09:46:00,9,46,6,1,22,18,25,13,78,40,38
2024-01-14 09:48:00,9,48,6,1,24,30,27,24,105,54,51
2024-01-14 09:50:00,9,50,6,1,41,40,37,27,145,81,64
2024-01-14 09:52:00,9,52,6,1,19,12,21,22,74,31,43
2024-01-14 09:54:00,9,54,6,1,18,25,21,17,81,43,38
2024-01-14 09:56:00,9,56,6,1,28,39,28,26,121,67,54
2024-01-14 09:58:00,9,58,6,1,22,22,26,29,99,44,55
2024-01-14 10:00:00,10,0,6,1,42,49,51,44,186,91,95
2024-01-14 10:02:00,10,2,6,1,36,37,45,48,166,73,93
2024-01-14 10:04:00,10,4,6,1,39,45,33,38,155,84,71
2024-01-14 10:06:00,10,6,6,1,42,46,41,37,166,88,78
2024-01-14 10:08:00,10,8,6,1,32,43,36,33,144,75,69
2024-01-14 10:10:00,10,10,6,1,43,46,44,34,167,89,78
2024-01-14 10:12:00,10,12,6,1,51,43,37,52,183,94,89
2024-01-14 10:14:00,10,14,6,1,35,34,43,45,157,69,88
2024-01-14 10:16:00,10,16,6,1,41,39,33,36,149,80,69
2024-01-14 10:18:00,10,18,6,1,50,43,42,40,175,93,82
2024-01-14 10:20:00,10,20,6,1,32,30,36,39,137,62,75
2024-01-14 10:22:00,10,22,6,1,25,15,22,26,88,40,48
2024-01-14 10:24:00,10,24,6,1,52,51,42,53,198,103,95
2024-01-14 10:26:00,10,26,6,1,57,62,59,60,238,119,119
2024-01-14 10:28:00,10,28,6,1,49,51,40,38,178,100,78
2024-01-14 10:30:00,10,30,6,1,44,48,43,43,178,92,86
2024-01-14 10:32:00,10,32,6,1,50,38,43,45,176,88,88
2024-01-14 10:34:00,10,34,6,1,51,46,41,53,191,97,94
2024-01-14 10:36:00,10,36,6,1,35,28,35,40,138,63,75
2024-01-14 10:38:00,10,38,6,1,16,30,16,21,83,46,37
2024-01-14 10:40:00,10,40,6,1,37,44,49,40,170,81,89
2024-01-14 10:42:00,10,42,6,1,42,39,45,33,159,81,78
2024-01-14 10:44:00,10,44,6,1,39,27,27,36,129,66,63
2024-01-14 10:46:00,10,46,6,1,43,50,55,52,200,93,107
2024-01-14 10:48:00,10,48,6,1,49,43,44,54,190,92,98
2024-01-14 10:50:00,10,50,6,1,57,60,53,58,228,117,111
2024-01-14 10:52:00,10,52,6,1,56,57,41,51,205,113,92
2024-01-14 10:54:00,10,54,6,1,55,60,52,51,218,115,103
2024-01-14 10:56:00,10,56,6,1,44,31,36,40,151,75,76
2024-01-14 10:58:00,10,58,6,1,38,42,42,44,166,80,86
2024-01-14 11:00:00,11,0,6,1,38,44,44,36,162,82,80
2024-01-14 11:02:00,11,2,6,1,25,21,28,27,101,46,55
2024-01-14 11:04:00,11,4,6,1,39,43,37,43,162,82,80
2024-01-14 11:06:00,11,6,6,1,44,57,43,58,202,101,101
2024-01-14 11:08:00,11,8,6,1,29,39,40,30,138,68,70
2024-01-14 11:10:00,11,10,6,1,36,40,49,51,176,76,100
2024-01-14 11:12:00,11,12,6,1,41,42,48,48,179,83,96
2024-01-14 11:14:00,11,14,6,1,20,34,30,25,109,54,55
2024-01-14 11:16:00,11,16,6,1,48,62,58,52,220,110,110
2024-01-14 11:18:00,11,18,6,1,31,23,39,26,119,54,65
2024-01-14 11:20:00,11,20,6,1,34,30,38,33,135,64,71
2024-01-14 11:22:00,11,22,6,1,43,43,32,38,156,86,70
2024-01-14 11:24:00,11,24,6,1,35,25,33,33,126,60,66
2024-01-14 11:26:00,11,26,6,1,35,38,41,36,150,73,77
2024-01-14 11:28:00,11,28,6,1,38,38,37,37,150,76,74
2024-01-14 11:30:00,11,30,6,1,44,51,50,51,196,95,101
2024-01-14 11:32:00,11,32,6,1,39,40,25,28,132,79,53
2024-01-14 11:34:00,11,34,6,1,55,56,59,53,223,111,112
2024-01-14 11:36:00,11,36,6,1,59,54,59,63,235,113,122
2024-01-14 11:38:00,11,38,6,1,48,51,55,47,201,99,102
2024-01-14 11:40:00,11,40,6,1,40,34,26,28,128,74,54
2024-01-14 11:42:00,11,42,6,1,44,43,40,38,165,87,78
